paperId,referenceId,year
007b5590510ea92dddb5c43ea4df9c8bc068e15d-2,011341dc87edea1fdc9aafe7020e8896fb9672b8,2023
007b5590510ea92dddb5c43ea4df9c8bc068e15d-3,00e34b7351b6f7104218a7a09ee22aedcc927d4b,2021
007f1a6d948cfc4cd838131ab18fac51b01f5275-1,00616d3f2033c39831e6274b000dba93e7173e8c,2023
007f1a6d948cfc4cd838131ab18fac51b01f5275-2,007b0a33a13c085f7ba0a66d1b6b1f7fbace740e,2021
007f1a6d948cfc4cd838131ab18fac51b01f5275-3,0038c3c38fd975d3373d63e76b7db5d2c7bf94bf,2024
007f1a6d948cfc4cd838131ab18fac51b01f5275-3,00cdd54e6cc5cb616df26a32d8e709b67de52739,2023
007f1a6d948cfc4cd838131ab18fac51b01f5275-4,00814de5c4a22fec6d7e6d161f006d9c59482278,2022
007f1a6d948cfc4cd838131ab18fac51b01f5275-4,009eb31338512d9ca6ffde4062f0443f94b61fd1,2020
007f1a6d948cfc4cd838131ab18fac51b01f5275-4,0006b5336a56fa671de83fddc17d7165e1a0d637,2022
007f1a6d948cfc4cd838131ab18fac51b01f5275-5,003a4314596654c9524e7e40cb75bf1991c6837a,2019
00801b7f0a13c5959773466b1ba9e5b18ea7c7d5-1,00c92bd26958dbc085eb4bbc72aa3d34f92e32c7,2023
00801b7f0a13c5959773466b1ba9e5b18ea7c7d5-1,006bd41c4a52c64445afdbc67182715a476e09c8,2022
00801b7f0a13c5959773466b1ba9e5b18ea7c7d5-2,0006b5336a56fa671de83fddc17d7165e1a0d637,2021
00801b7f0a13c5959773466b1ba9e5b18ea7c7d5-3,00c28df4baa4eea232026dafe8bf8cd800a9110a,2020
00801b7f0a13c5959773466b1ba9e5b18ea7c7d5-3,00ba98cf43f53a8e9e61b8895a7ca302900e6d7e,2022
00801b7f0a13c5959773466b1ba9e5b18ea7c7d5-3,0034c34af6a12c058c8ef12136758c8ee4d2f945,2021
00801b7f0a13c5959773466b1ba9e5b18ea7c7d5-4,00a475e5f179857ad0d2d139d65183109b8c7dc4,2023
00801b7f0a13c5959773466b1ba9e5b18ea7c7d5-4,006707fad29166a3426fbb654d842c6d9292a771,2022
00801b7f0a13c5959773466b1ba9e5b18ea7c7d5-5,008a06b6d99f30957947c2b0acf8f043db23fd75,2020
00801b7f0a13c5959773466b1ba9e5b18ea7c7d5-6,0092c1083e4fb679b288686d1dc8c9d83efef9bc,2023
00814de5c4a22fec6d7e6d161f006d9c59482278-1,0151ab779171add3177b5eacc5b42fed8d924e26,2023
00814de5c4a22fec6d7e6d161f006d9c59482278-1,007d907ebb6183bb1891828afc6a7c3eeef00c87,2021
00814de5c4a22fec6d7e6d161f006d9c59482278-1,00975a7f3bc8bfb0a694117c07ccb7324333014f,2020
00814de5c4a22fec6d7e6d161f006d9c59482278-2,00e26133551f152f4c8913c5442238d30a63ef79,2019
00814de5c4a22fec6d7e6d161f006d9c59482278-3,008a06b6d99f30957947c2b0acf8f043db23fd75,2022
00814de5c4a22fec6d7e6d161f006d9c59482278-3,00227f73b6547b43d9f6c22e0136ab1fadb7036c,2023
0082dd304daa17951de672ecfbc17175da4c320e-1,0067258937f69e4cc4371a924134189074be8d93,2023
0082dd304daa17951de672ecfbc17175da4c320e-2,00e3c0110f4d65897ec9e805a4429f4aa03cc6fe,2020
0082dd304daa17951de672ecfbc17175da4c320e-2,00ada6a5c6607c63b7e060d040ddee120d5107ee,2020
0082dd304daa17951de672ecfbc17175da4c320e-2,009b13bb48af9d33dbeb961f044133c7c21cec89,2023
0082dd304daa17951de672ecfbc17175da4c320e-3,00c53bf5f1a48b64ee809cad8acc933d43234b9c,2022
0082dd304daa17951de672ecfbc17175da4c320e-4,00192a8dd9dd623047210e2bd23c87734cf65fe1,2021
0082dd304daa17951de672ecfbc17175da4c320e-4,00975a7f3bc8bfb0a694117c07ccb7324333014f,2019
0082dd304daa17951de672ecfbc17175da4c320e-5,01322d3f7039eaed09ce4fa77dc4efb122e400a2,2021
0082dd304daa17951de672ecfbc17175da4c320e-6,003d8ba6b56262942c5ed88052fbd1282495966b,2021
0082dd304daa17951de672ecfbc17175da4c320e-6,00e3c0110f4d65897ec9e805a4429f4aa03cc6fe,2023
0082dd304daa17951de672ecfbc17175da4c320e-6,01195a0ceb2ca420405c96ebcabc7718c1e78ac8,2021
0085bc8aa185ebb0fb18f55cc197c8d98232445d-1,00735bf6a1ad14a343650e7a4b6661eda04ddd60,2023
0085bc8aa185ebb0fb18f55cc197c8d98232445d-2,00a475e5f179857ad0d2d139d65183109b8c7dc4,2019
0085bc8aa185ebb0fb18f55cc197c8d98232445d-2,0098b6f1bf31b12cdd0c24ef81050c3d2a39b0f5,2022
0085bc8aa185ebb0fb18f55cc197c8d98232445d-3,0007cd4870abff3c79537a4722d2f6365eb5468f,2023
0085bc8aa185ebb0fb18f55cc197c8d98232445d-3,01458da3d3902e6ccd4b8af92cd22553596da923,2020
0085bc8aa185ebb0fb18f55cc197c8d98232445d-3,00f2dc9cd83b6730ff3c458b73d6c5507dcc36e4,2019
0085bc8aa185ebb0fb18f55cc197c8d98232445d-4,006b89abc356c1c3bf2dfa35f47c0601c39dce38,2021
0085bc8aa185ebb0fb18f55cc197c8d98232445d-4,006bf046e6c27d882bae79688004c4c4f4781a0f,2023
0085bc8aa185ebb0fb18f55cc197c8d98232445d-4,0019dbffc27ecda6e699a2a6a5d0861a478dd204,2019
0085bc8aa185ebb0fb18f55cc197c8d98232445d-5,00e346f93fe1eda00ce990a13a8ea8ba66bfc37b,2021
0088aea75b76d7ecd3fa9680ebe778e271c4efcb-1,00cdd54e6cc5cb616df26a32d8e709b67de52739,2019
0088aea75b76d7ecd3fa9680ebe778e271c4efcb-2,00801b7f0a13c5959773466b1ba9e5b18ea7c7d5,2022
0088aea75b76d7ecd3fa9680ebe778e271c4efcb-2,00e422bdc76b82514d66675dcac8da0493352a8e,2022
0088aea75b76d7ecd3fa9680ebe778e271c4efcb-2,0069995f0be8f64d081b5c0bdd56d17f49ea5f25,2023
0088aea75b76d7ecd3fa9680ebe778e271c4efcb-3,01383cf064a9963054b5416c04cc421100656892,2023
0088aea75b76d7ecd3fa9680ebe778e271c4efcb-3,00c2b76966cc18c09e865cf827fb4c7a3d294a6c,2020
008a06b6d99f30957947c2b0acf8f043db23fd75-1,000f945179e9ffc0ad20fe695bcc992066d6d072,2022
008a06b6d99f30957947c2b0acf8f043db23fd75-2,00d76f20f303c6829e23a4a9bfb9af4af3871c0c,2021
008a06b6d99f30957947c2b0acf8f043db23fd75-2,0151ab779171add3177b5eacc5b42fed8d924e26,2022
008a06b6d99f30957947c2b0acf8f043db23fd75-3,008a0971b86645137102eebd63f8901638bf983c,2023
008a06b6d99f30957947c2b0acf8f043db23fd75-3,01139f79fb260e1bd06f423cb21522b3e41b31e9,2022
008a06b6d99f30957947c2b0acf8f043db23fd75-3,008f1cca4c576b11d42c9a4cba236c834e451523,2023
008a0971b86645137102eebd63f8901638bf983c-1,005b716759daadb580b472602f6167559aadc9c5,2019
008a0971b86645137102eebd63f8901638bf983c-1,01322d3f7039eaed09ce4fa77dc4efb122e400a2,2023
008a0971b86645137102eebd63f8901638bf983c-2,00bc00b24b901559bb1cad66c4bf354808b1d923,2023
008a0971b86645137102eebd63f8901638bf983c-2,00040bdd447f041a50ae95fd51926cf435ef1eba,2023
008a0971b86645137102eebd63f8901638bf983c-2,00196a9ef3e29d16a026e6fa69886e273c685cac,2023
008a0971b86645137102eebd63f8901638bf983c-3,003d1994ad51db685cdb7f98063edb3a53816bb7,2020
008a0971b86645137102eebd63f8901638bf983c-3,002c19bc5e0040b8bb4dd0d7fcbd1760abbb8035,2022
008a0971b86645137102eebd63f8901638bf983c-4,00a0914dcd260804109cc05aef17830c371a1f27,2023
008a0971b86645137102eebd63f8901638bf983c-5,00b6456d504cf5d782803091b9a2d460daa7da80,2023
008a0971b86645137102eebd63f8901638bf983c-5,00d751c11cf2390626d051bcbda4a70cb9355a38,2024
008a0971b86645137102eebd63f8901638bf983c-5,003a4314596654c9524e7e40cb75bf1991c6837a,2023
008eb1704c39eeee3efc8db2db53f24d74743e06-1,0150286dd10c0e18fd86a08603fd32343ba73d46,2019
008eb1704c39eeee3efc8db2db53f24d74743e06-1,00c05c5f00a88ca00e8704c2ce2010ac0667a924,2023
008eb1704c39eeee3efc8db2db53f24d74743e06-1,011efa271f4a51f73312e407d84161b7819ab066,2021
008eb1704c39eeee3efc8db2db53f24d74743e06-2,001842ba6c880608a573eeeb2ccd38e9a8ba8281,2019
008eb1704c39eeee3efc8db2db53f24d74743e06-3,00c5cf4399df8efa1179915c36088a99eb26f281,2024
008eb1704c39eeee3efc8db2db53f24d74743e06-3,00c9c8a970574dd80617c4d63493567d45f87888,2024
008eb1704c39eeee3efc8db2db53f24d74743e06-4,008f8eb8cfbada33bedbcf794e725606b5a3a3e7,2021
008eb1704c39eeee3efc8db2db53f24d74743e06-4,0083bf90c49c5f48d52ce309c4ddc7f4f9782b15,2020
008f1cca4c576b11d42c9a4cba236c834e451523-1,0134db5adf50c471906cbffa0d2f6a4fcbc0ae01,2023
008f1cca4c576b11d42c9a4cba236c834e451523-1,009eb31338512d9ca6ffde4062f0443f94b61fd1,2021
008f1cca4c576b11d42c9a4cba236c834e451523-2,0149c0f5b7985d17afc516d932dd17c4205fd4ba,2019
008f1cca4c576b11d42c9a4cba236c834e451523-2,00d76f20f303c6829e23a4a9bfb9af4af3871c0c,2024
008f1cca4c576b11d42c9a4cba236c834e451523-3,006b89abc356c1c3bf2dfa35f47c0601c39dce38,2023
008f1cca4c576b11d42c9a4cba236c834e451523-3,0061d50db46a06422fe3b7433918d9a39a79b74f,2019
008f1cca4c576b11d42c9a4cba236c834e451523-4,000bc721cefe3f2ba2425e8b95b042dc1e9778f9,2022
008f1cca4c576b11d42c9a4cba236c834e451523-4,003b39f11d9a742f3ed581fccfdaa189b6f30171,2020
008f1cca4c576b11d42c9a4cba236c834e451523-4,00016e315b39d20b69f041790573e2215f9eb028,2023
008f1cca4c576b11d42c9a4cba236c834e451523-5,00bc156bac2b39fab1689fe047b23c9f216d7f29,2022
008f1cca4c576b11d42c9a4cba236c834e451523-5,006bf046e6c27d882bae79688004c4c4f4781a0f,2020
008f1cca4c576b11d42c9a4cba236c834e451523-6,005073ef6077877fedb41002cb9273f1b08b7b09,2022
008f2f675f9bf99f29ef7d3e8cdf4734cd9bb918-1,003d8ba6b56262942c5ed88052fbd1282495966b,2023
008f2f675f9bf99f29ef7d3e8cdf4734cd9bb918-2,008f8eb8cfbada33bedbcf794e725606b5a3a3e7,2019
008f2f675f9bf99f29ef7d3e8cdf4734cd9bb918-2,00c28df4baa4eea232026dafe8bf8cd800a9110a,2020
008f2f675f9bf99f29ef7d3e8cdf4734cd9bb918-2,00c05c5f00a88ca00e8704c2ce2010ac0667a924,2019
008f2f675f9bf99f29ef7d3e8cdf4734cd9bb918-3,013fc96537baedea3e397d057be8404aa93d5299,2020
008f2f675f9bf99f29ef7d3e8cdf4734cd9bb918-4,00a9af382e2e28bdd25dddbb1cd64c1885a4fc93,2020
008f2f675f9bf99f29ef7d3e8cdf4734cd9bb918-4,000bc721cefe3f2ba2425e8b95b042dc1e9778f9,2019
008f2f675f9bf99f29ef7d3e8cdf4734cd9bb918-5,00811cc3b808295db2c7a184c2a8da1d66d17e23,2020
008f2f675f9bf99f29ef7d3e8cdf4734cd9bb918-5,00196a9ef3e29d16a026e6fa69886e273c685cac,2023
008f2f675f9bf99f29ef7d3e8cdf4734cd9bb918-5,00554b24a42a74ce45d041d3ace268d3fe3eb77a,2024
008f51c5a995cf3d19bdcf2c7bb01648774daafb-1,0042b16cba12db67855b603c261199b70067c69a,2021
008f51c5a995cf3d19bdcf2c7bb01648774daafb-1,0014e3f6909edbbf8e4d417baf2b991ffbc2909e,2022
008f51c5a995cf3d19bdcf2c7bb01648774daafb-2,00b6e7863d9ea0c81b2d5f61d019c32fc3456bc6,2021
008f51c5a995cf3d19bdcf2c7bb01648774daafb-3,003d1994ad51db685cdb7f98063edb3a53816bb7,2021
008f51c5a995cf3d19bdcf2c7bb01648774daafb-4,0082dd304daa17951de672ecfbc17175da4c320e,2022
008f8eb8cfbada33bedbcf794e725606b5a3a3e7-1,009bce9910153fbd8729954c24c64cf7ee0f7c1b,2024
008f8eb8cfbada33bedbcf794e725606b5a3a3e7-1,00e65d86d2b4600508d3f76a940da7a36cee04a9,2020
008f8eb8cfbada33bedbcf794e725606b5a3a3e7-2,00c563820989ba36393a889743a97bcedf47dcd2,2020
008f8eb8cfbada33bedbcf794e725606b5a3a3e7-2,0014e3f6909edbbf8e4d417baf2b991ffbc2909e,2022
008f8eb8cfbada33bedbcf794e725606b5a3a3e7-2,00192a8dd9dd623047210e2bd23c87734cf65fe1,2021
008f8eb8cfbada33bedbcf794e725606b5a3a3e7-3,00c92bd26958dbc085eb4bbc72aa3d34f92e32c7,2020
008f8eb8cfbada33bedbcf794e725606b5a3a3e7-3,0038c3c38fd975d3373d63e76b7db5d2c7bf94bf,2022
0090fe788feb3d56ee9bb1aaf83d51de71d8d3e6-1,0055ac14fb41047107186e9174b2369e89f126b9,2022
0090fe788feb3d56ee9bb1aaf83d51de71d8d3e6-1,0091346f761e451761f48eadd304bd3fb8a4126e,2021
0090fe788feb3d56ee9bb1aaf83d51de71d8d3e6-2,00656f8d0bef8ec30a14212dbea3f394a7112e94,2023
0090fe788feb3d56ee9bb1aaf83d51de71d8d3e6-3,00e3e4cfdba66226403368edd30df8032c9802f0,2020
0090fe788feb3d56ee9bb1aaf83d51de71d8d3e6-3,005f0f6d796e1856b373e2116bdbffa719d12fbd,2019
0090fe788feb3d56ee9bb1aaf83d51de71d8d3e6-4,00f2dc9cd83b6730ff3c458b73d6c5507dcc36e4,2019
0090fe788feb3d56ee9bb1aaf83d51de71d8d3e6-4,0000d36f99f61d6768e7c21c46ce4350b41a6a89,2022
0090fe788feb3d56ee9bb1aaf83d51de71d8d3e6-4,00e65d86d2b4600508d3f76a940da7a36cee04a9,2020
0090fe788feb3d56ee9bb1aaf83d51de71d8d3e6-5,00ddb10417f77b54ea9ba38c35dcc3310a08aa34,2022
0090fe788feb3d56ee9bb1aaf83d51de71d8d3e6-5,001533bcbe30802b9a37d8f9f22a083ccef516b4,2022
0090fe788feb3d56ee9bb1aaf83d51de71d8d3e6-6,00e2b0f9bcdfa52fbf68a959f9daa8a5ba23bba8,2021
0092c1083e4fb679b288686d1dc8c9d83efef9bc-1,00e34b7351b6f7104218a7a09ee22aedcc927d4b,2023
0092c1083e4fb679b288686d1dc8c9d83efef9bc-2,00729e81a3c5d5ca1f7c57751cc6664da5450c76,2021
0092c1083e4fb679b288686d1dc8c9d83efef9bc-2,002523ab48c0a79567a275c5ba219e95e37d9cca,2021
0092c1083e4fb679b288686d1dc8c9d83efef9bc-3,00192a8dd9dd623047210e2bd23c87734cf65fe1,2020
0092c1083e4fb679b288686d1dc8c9d83efef9bc-4,00c723c32a69c2a326d55c618694d5d1038da688,2022
0092c1083e4fb679b288686d1dc8c9d83efef9bc-4,007d907ebb6183bb1891828afc6a7c3eeef00c87,2019
0092c1083e4fb679b288686d1dc8c9d83efef9bc-5,003d8ba6b56262942c5ed88052fbd1282495966b,2019
0092c1083e4fb679b288686d1dc8c9d83efef9bc-6,00e3c0110f4d65897ec9e805a4429f4aa03cc6fe,2022
009687779428dcb8c32f3c930697a7c3f8de3d3b-1,007d907ebb6183bb1891828afc6a7c3eeef00c87,2022
009687779428dcb8c32f3c930697a7c3f8de3d3b-1,0027a5389929596cc4bd1d645104cd7d88588509,2020
009687779428dcb8c32f3c930697a7c3f8de3d3b-1,009eb31338512d9ca6ffde4062f0443f94b61fd1,2022
009687779428dcb8c32f3c930697a7c3f8de3d3b-2,008f1cca4c576b11d42c9a4cba236c834e451523,2022
009687779428dcb8c32f3c930697a7c3f8de3d3b-3,003b39f11d9a742f3ed581fccfdaa189b6f30171,2021
009687779428dcb8c32f3c930697a7c3f8de3d3b-3,001842ba6c880608a573eeeb2ccd38e9a8ba8281,2020
009687779428dcb8c32f3c930697a7c3f8de3d3b-3,00bb7f29057d30892f84cc01a96301b688fcdef8,2024
009687779428dcb8c32f3c930697a7c3f8de3d3b-4,000f945179e9ffc0ad20fe695bcc992066d6d072,2021
0098b6f1bf31b12cdd0c24ef81050c3d2a39b0f5-1,00ddb10417f77b54ea9ba38c35dcc3310a08aa34,2023
0098b6f1bf31b12cdd0c24ef81050c3d2a39b0f5-1,008a06b6d99f30957947c2b0acf8f043db23fd75,2020
0098b6f1bf31b12cdd0c24ef81050c3d2a39b0f5-1,008eb1704c39eeee3efc8db2db53f24d74743e06,2023
0098b6f1bf31b12cdd0c24ef81050c3d2a39b0f5-2,00f2dc9cd83b6730ff3c458b73d6c5507dcc36e4,2024
0098b6f1bf31b12cdd0c24ef81050c3d2a39b0f5-3,01139f79fb260e1bd06f423cb21522b3e41b31e9,2020
0098b6f1bf31b12cdd0c24ef81050c3d2a39b0f5-4,00c92bd26958dbc085eb4bbc72aa3d34f92e32c7,2023
0098b6f1bf31b12cdd0c24ef81050c3d2a39b0f5-5,0131f82eadbf40966b110360f97b99289e56dd37,2021
0098b6f1bf31b12cdd0c24ef81050c3d2a39b0f5-5,00c28df4baa4eea232026dafe8bf8cd800a9110a,2021
0098b6f1bf31b12cdd0c24ef81050c3d2a39b0f5-5,00cb8781b1c991659b9ba6e525eaadf13fe8f359,2020
0098b6f1bf31b12cdd0c24ef81050c3d2a39b0f5-6,00811cc3b808295db2c7a184c2a8da1d66d17e23,2024
009b13bb48af9d33dbeb961f044133c7c21cec89-1,001842ba6c880608a573eeeb2ccd38e9a8ba8281,2021
009b13bb48af9d33dbeb961f044133c7c21cec89-1,0088aea75b76d7ecd3fa9680ebe778e271c4efcb,2019
009b13bb48af9d33dbeb961f044133c7c21cec89-2,0047798ed5bbb87084440d31345ae318e1e3a1b4,2023
009b13bb48af9d33dbeb961f044133c7c21cec89-2,00967c22396abfb895868323ab720c28b837b4be,2019
009b13bb48af9d33dbeb961f044133c7c21cec89-2,0092c1083e4fb679b288686d1dc8c9d83efef9bc,2023
009b13bb48af9d33dbeb961f044133c7c21cec89-3,01135d952acc731742fd20b9b2d4915c4c169950,2019
00a3e1c293f3c8dfc205f0094f4d971850a5d99c-1,009bce9910153fbd8729954c24c64cf7ee0f7c1b,2023
00a3e1c293f3c8dfc205f0094f4d971850a5d99c-2,00433ea2a6d853403019b8b165030bacde9f20d3,2020
00a3e1c293f3c8dfc205f0094f4d971850a5d99c-2,0019dbffc27ecda6e699a2a6a5d0861a478dd204,2019
00a3e1c293f3c8dfc205f0094f4d971850a5d99c-2,0131f82eadbf40966b110360f97b99289e56dd37,2023
00a3e1c293f3c8dfc205f0094f4d971850a5d99c-3,005f0f6d796e1856b373e2116bdbffa719d12fbd,2021
00a3e1c293f3c8dfc205f0094f4d971850a5d99c-3,002ca9eeb8de246f430f8c5ea4b60c5b3165aeac,2020
00a3e1c293f3c8dfc205f0094f4d971850a5d99c-4,0006b5336a56fa671de83fddc17d7165e1a0d637,2020
00a3e1c293f3c8dfc205f0094f4d971850a5d99c-4,000bc721cefe3f2ba2425e8b95b042dc1e9778f9,2019
00a3e1c293f3c8dfc205f0094f4d971850a5d99c-5,0022282d20f3c507fba576062c6c58c02dd4c8f7,2020
00a653b045e7df3e93de9dc3cb0a186024ad1df0-1,0125abc6b5f4b4e1c9b87c4735fc8313c0600c88,2021
00a653b045e7df3e93de9dc3cb0a186024ad1df0-2,0140b503a44298915542b284f66ecd8e5adc737b,2023
00a653b045e7df3e93de9dc3cb0a186024ad1df0-3,00656f8d0bef8ec30a14212dbea3f394a7112e94,2019
00a653b045e7df3e93de9dc3cb0a186024ad1df0-3,00b6456d504cf5d782803091b9a2d460daa7da80,2020
00a653b045e7df3e93de9dc3cb0a186024ad1df0-4,005f0f6d796e1856b373e2116bdbffa719d12fbd,2023
00a653b045e7df3e93de9dc3cb0a186024ad1df0-4,011961296d458fbf1d605e58f49497e7a8f6f011,2019
00a653b045e7df3e93de9dc3cb0a186024ad1df0-5,00a3e1c293f3c8dfc205f0094f4d971850a5d99c,2022
00a653b045e7df3e93de9dc3cb0a186024ad1df0-6,00c9c8a970574dd80617c4d63493567d45f87888,2020
00a9af382e2e28bdd25dddbb1cd64c1885a4fc93-1,0125abc6b5f4b4e1c9b87c4735fc8313c0600c88,2023
00a9af382e2e28bdd25dddbb1cd64c1885a4fc93-1,006bf046e6c27d882bae79688004c4c4f4781a0f,2022
00a9af382e2e28bdd25dddbb1cd64c1885a4fc93-1,00e422bdc76b82514d66675dcac8da0493352a8e,2020
00a9af382e2e28bdd25dddbb1cd64c1885a4fc93-2,01322d3f7039eaed09ce4fa77dc4efb122e400a2,2021
00a9af382e2e28bdd25dddbb1cd64c1885a4fc93-2,00fe7c7b31a1a83fbb38f605631f1d6e76f388a2,2021
00a9af382e2e28bdd25dddbb1cd64c1885a4fc93-2,00b6e7863d9ea0c81b2d5f61d019c32fc3456bc6,2020
00b0779034bc13da8f4eb18ed3d0c3466d759b91-1,00314c680192fdf5e711e0d23c1f6d44cc89e65b,2021
00b0779034bc13da8f4eb18ed3d0c3466d759b91-1,006609032b88eb4feaa63d1465fde5611156ca86,2022
00b0779034bc13da8f4eb18ed3d0c3466d759b91-1,00b0779034bc13da8f4eb18ed3d0c3466d759b91,2022
00b0779034bc13da8f4eb18ed3d0c3466d759b91-2,009b13bb48af9d33dbeb961f044133c7c21cec89,2023
00b0779034bc13da8f4eb18ed3d0c3466d759b91-3,0082dd304daa17951de672ecfbc17175da4c320e,2019
00b5f8d132c6223e130622b4136e1090e943f238-1,001842ba6c880608a573eeeb2ccd38e9a8ba8281,2020
00b5f8d132c6223e130622b4136e1090e943f238-1,00e65d86d2b4600508d3f76a940da7a36cee04a9,2020
00b5f8d132c6223e130622b4136e1090e943f238-2,0061d50db46a06422fe3b7433918d9a39a79b74f,2019
00b5f8d132c6223e130622b4136e1090e943f238-2,0000d36f99f61d6768e7c21c46ce4350b41a6a89,2023
00b5f8d132c6223e130622b4136e1090e943f238-2,00227f73b6547b43d9f6c22e0136ab1fadb7036c,2019
00b5f8d132c6223e130622b4136e1090e943f238-3,00c723c32a69c2a326d55c618694d5d1038da688,2019
00b6456d504cf5d782803091b9a2d460daa7da80-1,0022282d20f3c507fba576062c6c58c02dd4c8f7,2022
00b6456d504cf5d782803091b9a2d460daa7da80-2,00811cc3b808295db2c7a184c2a8da1d66d17e23,2022
00b6456d504cf5d782803091b9a2d460daa7da80-2,00cdd54e6cc5cb616df26a32d8e709b67de52739,2023
00b6456d504cf5d782803091b9a2d460daa7da80-2,00b42b3d8e4417399b06d547f4c46030f332c9be,2022
00b6456d504cf5d782803091b9a2d460daa7da80-3,00e65d86d2b4600508d3f76a940da7a36cee04a9,2022
00b6456d504cf5d782803091b9a2d460daa7da80-3,0059adaaa42b647f4810d651fee0d7c5e5f60eaa,2021
00b6e7863d9ea0c81b2d5f61d019c32fc3456bc6-1,008f2f675f9bf99f29ef7d3e8cdf4734cd9bb918,2019
00b6e7863d9ea0c81b2d5f61d019c32fc3456bc6-2,00b9b9bf5b07d6af71bef29c48a35b948cc12255,2023
00b6e7863d9ea0c81b2d5f61d019c32fc3456bc6-3,0039e77f1a6de8f375b9c57417201957471ea121,2019
00b6e7863d9ea0c81b2d5f61d019c32fc3456bc6-3,00a475e5f179857ad0d2d139d65183109b8c7dc4,2021
00b6e7863d9ea0c81b2d5f61d019c32fc3456bc6-4,008a06b6d99f30957947c2b0acf8f043db23fd75,2022
00b6e7863d9ea0c81b2d5f61d019c32fc3456bc6-4,00b6456d504cf5d782803091b9a2d460daa7da80,2020
00b6e7863d9ea0c81b2d5f61d019c32fc3456bc6-4,00c5cf4399df8efa1179915c36088a99eb26f281,2019
00b6e7863d9ea0c81b2d5f61d019c32fc3456bc6-5,009eb31338512d9ca6ffde4062f0443f94b61fd1,2022
00b6e7863d9ea0c81b2d5f61d019c32fc3456bc6-6,00fcd279bc6e702cfa72bf98c381242b25fd1734,2021
00b6e7863d9ea0c81b2d5f61d019c32fc3456bc6-6,00c28df4baa4eea232026dafe8bf8cd800a9110a,2020
00b9b9bf5b07d6af71bef29c48a35b948cc12255-1,00b3fc061b3600b9508480022556c9a76494dba4,2023
00b9b9bf5b07d6af71bef29c48a35b948cc12255-1,007f1a6d948cfc4cd838131ab18fac51b01f5275,2023
00b9b9bf5b07d6af71bef29c48a35b948cc12255-1,0022282d20f3c507fba576062c6c58c02dd4c8f7,2019
00b9b9bf5b07d6af71bef29c48a35b948cc12255-2,00e3c0110f4d65897ec9e805a4429f4aa03cc6fe,2020
00b9b9bf5b07d6af71bef29c48a35b948cc12255-3,00ba98cf43f53a8e9e61b8895a7ca302900e6d7e,2020
00b9b9bf5b07d6af71bef29c48a35b948cc12255-3,0134db5adf50c471906cbffa0d2f6a4fcbc0ae01,2020
00b9b9bf5b07d6af71bef29c48a35b948cc12255-3,011961296d458fbf1d605e58f49497e7a8f6f011,2022
00ba98cf43f53a8e9e61b8895a7ca302900e6d7e-1,0140b503a44298915542b284f66ecd8e5adc737b,2021
00ba98cf43f53a8e9e61b8895a7ca302900e6d7e-1,0151ab779171add3177b5eacc5b42fed8d924e26,2021
00ba98cf43f53a8e9e61b8895a7ca302900e6d7e-2,008f2f675f9bf99f29ef7d3e8cdf4734cd9bb918,2020
00ba98cf43f53a8e9e61b8895a7ca302900e6d7e-2,00d669ea812b93429bb59d00e3cbedee42d4efb1,2019
00ba98cf43f53a8e9e61b8895a7ca302900e6d7e-3,00c39a8b3857f16fd59ebd91ed13d68a1aed4d8b,2020
00bb7f29057d30892f84cc01a96301b688fcdef8-1,0131f82eadbf40966b110360f97b99289e56dd37,2023
00bb7f29057d30892f84cc01a96301b688fcdef8-1,00240aaeb57dba9886d1a695176c97a17ad97885,2023
00bb7f29057d30892f84cc01a96301b688fcdef8-2,00d76f20f303c6829e23a4a9bfb9af4af3871c0c,2023
00bb7f29057d30892f84cc01a96301b688fcdef8-2,005073ef6077877fedb41002cb9273f1b08b7b09,2023
00bb7f29057d30892f84cc01a96301b688fcdef8-2,006707fad29166a3426fbb654d842c6d9292a771,2023
00bb7f29057d30892f84cc01a96301b688fcdef8-3,00c05c5f00a88ca00e8704c2ce2010ac0667a924,2023
00bb7f29057d30892f84cc01a96301b688fcdef8-3,00811cc3b808295db2c7a184c2a8da1d66d17e23,2020
00bb7f29057d30892f84cc01a96301b688fcdef8-3,009687779428dcb8c32f3c930697a7c3f8de3d3b,2023
00bc00b24b901559bb1cad66c4bf354808b1d923-1,00b3fc061b3600b9508480022556c9a76494dba4,2020
00bc00b24b901559bb1cad66c4bf354808b1d923-1,00e26133551f152f4c8913c5442238d30a63ef79,2023
00bc00b24b901559bb1cad66c4bf354808b1d923-1,009687779428dcb8c32f3c930697a7c3f8de3d3b,2023
00bc00b24b901559bb1cad66c4bf354808b1d923-2,00b5f8d132c6223e130622b4136e1090e943f238,2021
00bc00b24b901559bb1cad66c4bf354808b1d923-2,0048334fea7c1d80dd9f2fde8da71775a13afce6,2020
00bc00b24b901559bb1cad66c4bf354808b1d923-3,00e65d86d2b4600508d3f76a940da7a36cee04a9,2020
00bc00b24b901559bb1cad66c4bf354808b1d923-3,00656f8d0bef8ec30a14212dbea3f394a7112e94,2019
00bc00b24b901559bb1cad66c4bf354808b1d923-4,00314c680192fdf5e711e0d23c1f6d44cc89e65b,2021
00bc00b24b901559bb1cad66c4bf354808b1d923-4,00296433175f54b52d49cb21f57ab608afe2d1bf,2021
00bc00b24b901559bb1cad66c4bf354808b1d923-5,0013693bccf244dad3d321558ac7986bc0230db9,2022
